,big_age,high_educ,has_job,default,housing,loan,cell_cont,before_con,influence_ccon,long_dur,poutcome,y
534,False,True,True,False,False,True,False,False,False,False,False,False
535,True,False,False,False,True,True,False,False,True,False,False,False
536,True,False,False,False,False,False,False,False,True,False,False,True
537,True,False,True,False,False,True,True,False,True,False,False,False
538,False,True,True,False,False,True,False,False,True,True,False,False
539,False,False,True,False,False,True,False,False,True,False,False,False
540,False,True,True,False,True,True,False,False,True,False,False,False
541,True,False,True,False,True,False,True,False,False,True,False,False
542,True,True,True,False,True,True,False,False,False,False,False,False
543,False,False,True,False,False,True,False,False,False,False,False,False
544,False,True,True,False,True,True,False,False,True,False,False,False
545,False,False,True,False,True,True,True,False,False,True,False,False
546,True,True,True,False,False,True,False,True,True,True,True,True
547,False,True,True,False,False,True,False,True,True,False,False,False
548,False,False,True,False,False,False,False,True,False,True,False,False
549,False,False,True,False,False,True,False,False,False,True,False,False
550,False,False,False,False,False,True,False,True,True,True,False,True
551,True,True,True,False,True,True,True,False,True,True,False,False
552,True,False,True,False,True,True,False,False,True,False,False,False
553,True,True,True,False,False,True,False,False,False,True,False,False
554,True,True,True,False,True,True,True,False,False,True,False,False
555,False,True,True,False,False,True,False,False,True,False,False,False
556,False,True,True,False,True,True,False,False,True,False,False,False
557,False,False,True,False,True,False,True,False,False,False,False,False
558,True,True,True,False,True,True,False,False,False,True,False,False
559,False,True,True,False,False,True,True,False,False,True,False,False
560,False,False,False,False,False,True,False,True,True,True,False,False
561,True,True,True,False,True,False,False,False,True,True,False,True
562,False,True,True,False,True,True,False,True,True,True,True,True
563,False,True,True,False,True,True,False,True,True,True,False,False
564,True,False,True,False,False,True,False,False,False,False,False,False
565,True,False,True,False,True,True,False,True,True,False,False,False
566,False,True,True,False,True,True,False,False,True,False,False,False
567,False,False,True,False,False,True,False,False,False,False,False,False
568,True,True,False,False,False,False,False,True,False,False,False,False
569,False,True,True,False,False,True,True,False,True,True,False,False
570,True,False,True,False,True,True,False,False,False,False,False,False
571,False,True,True,False,False,True,False,False,True,True,False,False
572,False,False,True,False,True,True,False,False,True,False,False,False
573,True,True,True,False,False,True,False,False,False,False,False,False
574,False,True,True,False,True,False,False,False,True,True,False,True
575,True,False,True,False,False,True,False,False,True,True,False,False
576,False,True,True,False,True,True,False,False,False,True,False,False
577,True,True,True,False,False,True,True,False,False,True,False,False
578,False,True,True,False,True,True,False,False,True,False,False,False
579,False,True,True,False,True,True,False,False,True,True,False,True
580,True,True,True,False,True,True,False,True,False,False,False,False
581,True,False,True,False,False,True,False,False,True,False,False,False
582,False,False,True,False,True,True,True,False,False,False,False,False
583,False,False,True,False,False,False,False,False,True,False,False,False
584,False,False,True,False,True,True,False,False,True,False,False,False
585,False,True,True,False,True,True,False,False,True,False,False,False
586,False,True,True,False,False,True,False,False,False,True,False,False
587,False,True,True,False,False,False,True,False,True,False,False,False
588,False,True,True,False,True,True,False,False,False,True,False,False
589,False,True,True,False,True,True,False,True,True,True,False,True
590,False,True,True,False,False,True,False,False,True,True,False,True
591,True,False,True,False,True,True,True,False,False,True,False,False
592,True,False,True,False,True,True,False,False,False,True,False,True
593,True,False,True,False,False,True,False,True,False,False,True,False
594,False,True,True,False,True,True,False,False,True,True,False,False
595,False,False,True,False,False,True,True,False,True,True,False,False
596,False,False,True,False,False,True,False,False,False,False,False,False
597,True,True,True,False,False,True,False,False,False,True,False,False
598,True,True,True,False,True,True,True,False,False,True,False,False
599,True,False,True,False,False,True,False,False,False,False,False,False
600,True,False,False,False,False,True,False,True,False,True,True,True
601,True,True,True,False,True,True,False,False,False,False,False,False
602,True,False,True,False,False,True,False,False,False,True,False,False
603,True,True,True,False,True,True,True,False,True,True,False,False
604,False,False,True,False,False,False,False,False,True,False,False,False
605,True,False,True,False,True,True,False,False,True,False,False,False
606,False,True,True,False,False,True,False,False,False,False,False,False
607,True,False,True,False,False,True,False,True,False,True,False,False
608,True,False,True,False,False,True,True,False,True,True,False,False
609,False,False,True,False,False,True,False,False,True,True,False,False
610,True,False,True,False,True,True,True,False,True,False,False,False
611,False,True,True,False,False,False,True,False,True,False,False,False
612,False,False,True,False,False,True,True,False,False,False,False,False
613,False,True,True,False,True,True,False,False,True,False,False,False
614,True,True,True,False,True,True,False,False,True,False,False,False
615,False,True,True,False,True,True,False,False,True,True,False,False
616,True,False,True,False,True,False,False,False,False,False,False,False
617,True,False,True,False,True,True,True,False,False,False,False,False
618,True,False,True,False,False,True,False,True,False,True,False,False
619,False,True,True,False,False,True,False,False,True,False,False,True
620,False,True,True,False,True,True,False,False,False,True,False,False
621,True,False,True,False,False,True,True,False,True,False,False,False
622,False,False,True,False,False,True,False,False,False,True,False,False
623,False,True,True,False,True,True,False,False,True,True,False,True
